start,end,type,distance,car
2016-11-05T20:08:23.743303+00:00,2016-11-05T20:28:35.629423+00:00,ending,6,V1110
2016-11-05T20:17:54.422198+00:00,2016-11-05T20:37:02.806873+00:00,starting,9,V0541
2016-11-05T20:26:25.023820+00:00,2016-11-05T21:03:07.846623+00:00,ending,6,1424
2016-11-05T20:30:16.924200+00:00,2016-11-05T21:02:28.040947+00:00,starting,9,1381
2016-11-05T20:33:40.384522+00:00,2016-11-05T20:50:00+00:00,starting,2,BV02752
2016-11-05T20:38:47.759696+00:00,2016-11-05T21:20:37.923175+00:00,ending,8,1518
2016-11-05T21:29:24.686773+00:00,2016-11-05T21:46:53.271672+00:00,ending,5,184
2016-11-05T21:43:59.244708+00:00,2016-11-05T22:14:07.318378+00:00,ending,6,1464
2016-11-05T21:59:19.461451+00:00,2016-11-05T22:45:03.136454+00:00,ending,13,BV05654
2016-11-05T22:28:42.186545+00:00,2016-11-05T22:41:57.629415+00:00,starting,3,184
2016-11-05T22:29:02.708744+00:00,2016-11-05T22:46:36.644110+00:00,starting,5,V1110
2016-11-05T22:46:35.465401+00:00,2016-11-05T23:02:10.026518+00:00,ending,5,V0043
2016-11-05T22:54:40.760157+00:00,2016-11-05T23:12:37.787383+00:00,starting,5,1518
2016-11-05T22:57:50.070325+00:00,2016-11-05T23:17:49.211254+00:00,starting,6,1424
2016-11-05T23:09:04.020637+00:00,2016-11-05T23:29:20.415117+00:00,ending,4,BV05286
2016-11-05T23:20:01.373007+00:00,2016-11-05T23:36:07.212986+00:00,ending,5,BC02126
2016-11-05T23:55:46.696771+00:00,2016-11-06T00:43:25.496475+00:00,starting,15,V0043
2016-11-06T00:22:05.717436+00:00,2016-11-06T00:46:34.782965+00:00,ending,18,BC02207
2016-11-06T01:39:05.089829+00:00,2016-11-06T01:42:00+00:00,ending,0,BV05286
2016-11-06T01:39:05.089829+00:00,2016-11-06T01:42:00+00:00,starting,0,BV05286
2016-11-06T01:44:37.795523+00:00,2016-11-06T02:18:44.541784+00:00,starting,13,BC02126
2016-11-06T02:30:31.701820+00:00,2016-11-06T03:27:23.420991+00:00,ending,22,V0133
2016-11-06T05:15:23.575299+00:00,2016-11-06T05:31:12.099067+00:00,ending,9,C1657
2016-11-06T05:16:56.825392+00:00,2016-11-06T05:36:51.728256+00:00,starting,8,BV05286
2016-11-06T08:08:29.369582+00:00,2016-11-06T08:27:40.096953+00:00,ending,4,BC02207
2016-11-06T08:08:29.369582+00:00,2016-11-06T08:27:40.096953+00:00,starting,4,BC02207
2016-11-06T08:11:32.367841+00:00,2016-11-06T08:31:29.270800+00:00,starting,6,C1657
2016-11-06T08:32:14.299279+00:00,2016-11-06T09:45:32.766205+00:00,ending,19,BV05921
2016-11-06T08:41:04.793399+00:00,2016-11-06T08:58:40.363986+00:00,ending,4,BV01415
2016-11-06T09:02:23.682148+00:00,2016-11-06T09:17:18.278527+00:00,ending,5,V0887
2016-11-06T09:11:12.251701+00:00,2016-11-06T09:28:36.104846+00:00,starting,7,BC02207
2016-11-06T09:28:05.149177+00:00,2016-11-06T09:46:00+00:00,starting,7,V0133
2016-11-06T09:28:28.475942+00:00,2016-11-06T09:58:10.692325+00:00,starting,6,V0887
2016-11-06T10:01:51.758438+00:00,2016-11-06T10:24:50.913405+00:00,ending,12,BV05294
2016-11-06T10:06:16.116620+00:00,2016-11-06T11:16:12.902951+00:00,starting,13,BV05921
2016-11-06T10:12:50.145635+00:00,2016-11-06T10:31:57.525932+00:00,ending,6,536
2016-11-06T10:30:49.311154+00:00,2016-11-06T10:52:57.924804+00:00,starting,8,BV05294
2016-11-06T10:56:08.833337+00:00,2016-11-06T11:43:21.071792+00:00,starting,10,1464
2016-11-06T10:58:42.288206+00:00,2016-11-06T11:22:05.695282+00:00,starting,7,536
2016-11-06T11:10:21.628348+00:00,2016-11-06T11:41:32.317526+00:00,ending,7,1262
2016-11-06T11:25:59.831362+00:00,2016-11-06T11:46:28.385196+00:00,starting,5,BV05654
2016-11-06T11:37:13.238761+00:00,2016-11-06T11:57:56.963247+00:00,ending,15,BV05797
2016-11-06T11:38:32.956564+00:00,2016-11-06T11:59:17.871355+00:00,starting,4,UV05506
2016-11-06T11:44:48.081983+00:00,2016-11-06T12:23:49.448701+00:00,starting,10,BV01415
2016-11-06T11:51:12.298148+00:00,2016-11-06T12:16:24.277580+00:00,ending,7,V0655
2016-11-06T11:52:51.662283+00:00,2016-11-06T12:13:19.515788+00:00,starting,11,1262
2016-11-06T12:01:37.554413+00:00,2016-11-06T12:19:57.057458+00:00,ending,11,386
2016-11-06T12:27:12.705070+00:00,2016-11-06T12:38:58.867424+00:00,ending,5,V0606
2016-11-06T12:38:24.258963+00:00,2016-11-06T12:49:49.204607+00:00,starting,2,386
2016-11-06T12:38:53.825620+00:00,2016-11-06T12:56:19.425227+00:00,ending,5,1223
2016-11-06T12:45:19.842001+00:00,2016-11-06T13:38:27.445306+00:00,ending,2,V0909
2016-11-06T12:52:38.995241+00:00,2016-11-06T13:12:40.088257+00:00,starting,6,V0655
2016-11-06T13:13:08.887717+00:00,2016-11-06T13:31:44.389527+00:00,ending,4,V0571
2016-11-06T13:17:49.701240+00:00,2016-11-06T13:34:46.244464+00:00,starting,4,1223
2016-11-06T13:24:26.662722+00:00,2016-11-06T13:54:23.502655+00:00,starting,16,BV05797
2016-11-06T13:26:28.535012+00:00,2016-11-06T14:24:00+00:00,starting,16,V0606
2016-11-06T13:35:16.864159+00:00,2016-11-06T13:47:51.020475+00:00,starting,3,V0571
2016-11-06T13:35:59.123345+00:00,2016-11-06T14:03:14.623232+00:00,ending,4,V0318
2016-11-06T13:52:25.115283+00:00,2016-11-06T14:11:32.536755+00:00,starting,8,V0909
2016-11-06T14:00:10.335968+00:00,2016-11-06T14:27:41.118261+00:00,ending,8,V1102
2016-11-06T14:00:26.169148+00:00,2016-11-06T14:56:03.742940+00:00,ending,11,UV01900
2016-11-06T14:18:18.913151+00:00,2016-11-06T15:03:02.534415+00:00,starting,16,V0318
2016-11-06T14:40:31.153242+00:00,2016-11-06T14:59:18.697338+00:00,ending,4,BV02345
2016-11-06T14:42:35.832698+00:00,2016-11-06T15:10:26.596759+00:00,ending,7,V0879
2016-11-06T14:56:00.371549+00:00,2016-11-06T15:45:56.917339+00:00,starting,18,V1102
2016-11-06T14:57:03.788428+00:00,2016-11-06T15:21:45.210410+00:00,ending,7,739
2016-11-06T15:05:03.390573+00:00,2016-11-06T15:34:46.439448+00:00,ending,10,758
2016-11-06T15:13:31.320824+00:00,2016-11-06T15:34:37.201256+00:00,starting,7,BV02345
2016-11-06T15:13:55.915621+00:00,2016-11-06T16:47:24.545213+00:00,starting,15,UV01900
2016-11-06T15:24:42.430295+00:00,2016-11-06T15:40:40.642925+00:00,ending,8,UV05478
2016-11-06T15:27:29.992962+00:00,2016-11-06T16:29:33.461092+00:00,starting,8,739
2016-11-06T15:29:57.036498+00:00,2016-11-06T16:17:28.916910+00:00,ending,13,V0033
2016-11-06T15:31:35.312926+00:00,2016-11-06T16:17:50.779118+00:00,ending,24,V1189
2016-11-06T15:40:14.078457+00:00,2016-11-06T16:16:06.384639+00:00,ending,8,BV01813
2016-11-06T15:55:21.053381+00:00,2016-11-06T16:06:24.743165+00:00,starting,2,758
2016-11-06T16:07:45.190136+00:00,2016-11-06T16:46:14.701815+00:00,ending,9,425
2016-11-06T16:30:30.547860+00:00,2016-11-06T18:52:07.682580+00:00,starting,35,BV01813
2016-11-06T16:36:43.862576+00:00,2016-11-06T17:12:43.306406+00:00,starting,6,V1189
2016-11-06T16:41:02.947460+00:00,2016-11-06T17:06:01.858772+00:00,ending,5,1145
2016-11-06T16:48:37.113255+00:00,2016-11-06T17:06:00.591950+00:00,starting,3,V0879
2016-11-06T16:52:57.578292+00:00,2016-11-06T18:22:05.818422+00:00,ending,15,1513
2016-11-06T16:59:16.543922+00:00,2016-11-06T17:52:48.849596+00:00,starting,0,425
2016-11-06T16:59:44.341078+00:00,2016-11-06T18:31:23.972776+00:00,ending,6,V0033
2016-11-06T16:59:44.341078+00:00,2016-11-06T18:31:23.972776+00:00,starting,6,V0033
2016-11-06T17:21:59.145166+00:00,2016-11-06T17:49:31.037548+00:00,starting,5,1145
2016-11-06T17:22:06.700793+00:00,2016-11-06T17:44:58.283208+00:00,ending,6,BV01536
2016-11-06T17:25:12.275842+00:00,2016-11-06T18:07:06.063451+00:00,starting,10,UV05478
2016-11-06T17:53:17.904760+00:00,2016-11-06T18:37:04.103097+00:00,ending,12,C1738
2016-11-06T18:25:00.744642+00:00,2016-11-06T18:47:02.990836+00:00,ending,6,C1650
2016-11-06T18:28:24.974513+00:00,2016-11-06T18:52:27.704234+00:00,starting,5,BV01536
2016-11-06T18:36:41.797332+00:00,2016-11-06T19:05:57.097260+00:00,ending,17,BV01433
2016-11-06T19:34:02.168834+00:00,2016-11-06T19:54:01.010241+00:00,starting,0,BV01433
2016-11-06T19:34:22.783192+00:00,2016-11-06T19:47:09.348096+00:00,ending,3,868
2016-11-06T21:54:58.043726+00:00,2016-11-06T22:14:14.816274+00:00,starting,7,C1738
2016-11-06T22:11:06.172642+00:00,2016-11-06T22:31:21.139001+00:00,starting,6,1513
2016-11-06T22:56:48.297969+00:00,2016-11-06T23:20:36.371623+00:00,ending,9,BV05460
2016-11-06T23:00:38.140994+00:00,2016-11-06T23:15:12.898533+00:00,ending,9,1056
2016-11-07T04:08:37.083597+00:00,2016-11-07T04:18:41.344939+00:00,starting,4,BV05460
2016-11-07T05:20:02.122150+00:00,2016-11-07T05:37:06.339976+00:00,starting,7,V0033
2016-11-07T05:56:49.094574+00:00,2016-11-07T06:39:58.156887+00:00,ending,8,C1650
2016-11-07T05:56:49.094574+00:00,2016-11-07T06:39:58.156887+00:00,starting,8,C1650
2016-11-07T06:20:50.253197+00:00,2016-11-07T06:31:16.352874+00:00,starting,3,1056
2016-11-07T06:42:32.960935+00:00,2016-11-07T07:10:44.334767+00:00,starting,5,868
2016-11-07T07:06:58.096151+00:00,2016-11-07T07:20:47.100905+00:00,starting,2,C1650
2016-11-07T07:25:09.966767+00:00,2016-11-07T07:54:21.806224+00:00,ending,4,898
2016-11-07T08:05:31.522129+00:00,2016-11-07T08:37:01.896351+00:00,ending,5,BC02251
2016-11-07T08:16:18.817256+00:00,2016-11-07T08:24:45.162542+00:00,ending,1,1175
2016-11-07T08:20:41.776406+00:00,2016-11-07T09:06:46.987755+00:00,starting,9,898
2016-11-07T08:40:00.304933+00:00,2016-11-07T08:48:01.769899+00:00,ending,2,573
2016-11-07T09:45:21.827715+00:00,2016-11-07T09:56:13.878770+00:00,starting,2,1175
2016-11-07T09:57:27.897381+00:00,2016-11-07T10:26:07.360086+00:00,starting,7,573
2016-11-07T10:45:17.135383+00:00,2016-11-07T11:10:33.633021+00:00,starting,10,BC02251
2016-11-07T10:56:29.246596+00:00,2016-11-07T11:12:00.276842+00:00,ending,3,C1650
2016-11-07T11:00:14.512612+00:00,2016-11-07T11:08:02.092501+00:00,ending,1,V0773
2016-11-07T11:34:12.882412+00:00,2016-11-07T11:54:13.203657+00:00,starting,4,V0773
2016-11-07T12:14:49.537898+00:00,2016-11-07T12:45:29.542461+00:00,starting,9,C1650
2016-11-07T13:17:54.155806+00:00,2016-11-07T13:44:39.703792+00:00,ending,6,C1672
2016-11-07T13:56:11.399187+00:00,2016-11-07T16:07:43.958070+00:00,starting,15,C1672
2016-11-07T15:07:55.922990+00:00,2016-11-07T15:24:55.035352+00:00,ending,5,BV05248
2016-11-07T16:43:45.931761+00:00,2016-11-07T17:09:57.906559+00:00,ending,7,823
2016-11-07T16:50:48.140380+00:00,2016-11-07T17:49:12.405140+00:00,ending,9,417
2016-11-07T16:55:08.134094+00:00,2016-11-07T17:13:58.765856+00:00,ending,3,BV01535
2016-11-07T17:11:05.205382+00:00,2016-11-07T17:20:21.745107+00:00,starting,2,BV05248
2016-11-07T17:11:45.878995+00:00,2016-11-07T17:31:55.337541+00:00,ending,4,BC02162
2016-11-07T17:41:21.216586+00:00,2016-11-07T18:46:37.413808+00:00,ending,14,V0577
2016-11-07T17:47:54.055207+00:00,2016-11-07T18:28:15.016082+00:00,ending,8,V1043
2016-11-07T18:02:27.314864+00:00,2016-11-07T18:48:29.147114+00:00,starting,17,BC02162
2016-11-07T18:07:03.318568+00:00,2016-11-07T18:23:05.101427+00:00,starting,3,BV01535
2016-11-07T18:07:13.668963+00:00,2016-11-07T18:16:50.666066+00:00,ending,2,V1016
2016-11-07T18:16:53.175956+00:00,2016-11-07T18:30:24.493334+00:00,starting,3,823
2016-11-07T19:46:46.871735+00:00,2016-11-07T20:24:54.814751+00:00,ending,22,BV05307
2016-11-07T19:55:58.246581+00:00,2016-11-07T20:21:41.032750+00:00,starting,13,V0577
2016-11-07T20:02:43.919795+00:00,2016-11-07T20:24:10.466400+00:00,starting,14,V1016
2016-11-07T20:14:01.267004+00:00,2016-11-07T20:48:20.211215+00:00,starting,9,V1043
2016-11-07T20:17:18.553723+00:00,2016-11-07T20:31:03.616559+00:00,starting,5,417
2016-11-07T20:26:32.091609+00:00,2016-11-07T20:52:04.648428+00:00,ending,16,V0783
2016-11-07T20:28:16.847720+00:00,2016-11-07T21:02:36.792242+00:00,starting,18,203
2016-11-07T20:45:21.245398+00:00,2016-11-07T21:14:39.607916+00:00,ending,19,V0207
2016-11-07T20:53:37.625913+00:00,2016-11-07T21:10:50.993730+00:00,ending,6,859
2016-11-07T20:57:13.691114+00:00,2016-11-07T21:13:04.855366+00:00,ending,6,1496
2016-11-08T05:08:51.304628+00:00,2016-11-08T05:18:58.810265+00:00,ending,8,1459
2016-11-08T05:09:24.331053+00:00,2016-11-08T05:22:44.875532+00:00,starting,3,859
2016-11-08T06:40:20.549479+00:00,2016-11-08T07:21:39.387810+00:00,ending,8,1459
2016-11-08T06:40:20.549479+00:00,2016-11-08T07:21:39.387810+00:00,starting,8,1459
2016-11-08T06:59:41.448095+00:00,2016-11-08T07:11:37.417531+00:00,starting,3,1496
2016-11-08T07:21:53.093648+00:00,2016-11-08T07:58:22.312004+00:00,starting,7,V0783
2016-11-08T07:46:58.680464+00:00,2016-11-08T08:30:19.089506+00:00,starting,9,1459
2016-11-08T08:27:42.373618+00:00,2016-11-08T08:35:22.158477+00:00,ending,2,BV01622
2016-11-08T08:33:34.010938+00:00,2016-11-08T09:06:02.111091+00:00,ending,9,816
2016-11-08T08:41:37.348011+00:00,2016-11-08T08:58:21.960433+00:00,starting,4,BV05307
2016-11-08T09:37:46.001502+00:00,2016-11-08T10:08:03.047811+00:00,starting,3,V0207
2016-11-08T10:19:42.571250+00:00,2016-11-08T10:27:12.319769+00:00,starting,2,BV01622
2016-11-08T11:24:55.809463+00:00,2016-11-08T11:53:34.968981+00:00,starting,6,816
2016-11-08T13:03:27.141331+00:00,2016-11-08T13:19:21.381608+00:00,ending,6,BV01462
2016-11-08T13:04:59.014625+00:00,2016-11-08T13:48:09.032545+00:00,ending,26,573
2016-11-08T13:12:26.341710+00:00,2016-11-08T13:47:04.127919+00:00,ending,19,V0024
2016-11-08T13:49:07.419636+00:00,2016-11-08T17:07:28.644540+00:00,ending,18,UV05939
2016-11-08T14:04:32.733388+00:00,2016-11-08T15:00:53.527191+00:00,ending,11,V1019
2016-11-08T15:04:00.032932+00:00,2016-11-08T15:28:10.839101+00:00,starting,11,BV01462
2016-11-08T15:08:04.252964+00:00,2016-11-08T16:39:34.551244+00:00,ending,43,V0048
2016-11-08T15:17:30.788132+00:00,2016-11-08T16:55:37.984365+00:00,ending,14,BC02164
2016-11-08T15:50:27.672264+00:00,2016-11-08T16:25:49.322805+00:00,ending,7,BC02350
2016-11-08T15:52:15.738478+00:00,2016-11-08T16:22:27.452968+00:00,starting,5,V1019
2016-11-08T15:59:15.038143+00:00,2016-11-08T16:35:58.393978+00:00,ending,7,1302
2016-11-08T16:58:08.231130+00:00,2016-11-08T17:10:33.849365+00:00,starting,2,BC02164
2016-11-08T17:19:24.585622+00:00,2016-11-08T18:15:24.225260+00:00,ending,7,BV01559
2016-11-08T17:21:09.995649+00:00,2016-11-08T18:43:37.180232+00:00,ending,17,180
2016-11-08T17:27:21.715943+00:00,2016-11-08T17:37:54.475468+00:00,starting,2,573
2016-11-08T17:38:05.740218+00:00,2016-11-08T18:21:00+00:00,starting,7,V0024
2016-11-08T17:42:10.421484+00:00,2016-11-08T17:58:05.908590+00:00,starting,4,BC02350
2016-11-08T17:48:13.875485+00:00,2016-11-08T18:13:26.921258+00:00,starting,6,V0048
2016-11-08T18:02:27.747704+00:00,2016-11-08T18:27:32.298499+00:00,ending,6,806
2016-11-08T18:14:03.159488+00:00,2016-11-08T18:42:00+00:00,ending,4,657
2016-11-08T18:21:15.315537+00:00,2016-11-08T19:16:48.510707+00:00,ending,10,UV01861
2016-11-08T18:32:43.536132+00:00,2016-11-08T18:47:03.707406+00:00,starting,3,1302
2016-11-08T18:36:42.262092+00:00,2016-11-08T19:11:26.794355+00:00,starting,9,BV01559
2016-11-08T19:21:34.739088+00:00,2016-11-08T20:06:11.819830+00:00,ending,20,1122
2016-11-08T19:23:50.460171+00:00,2016-11-08T19:47:13.592992+00:00,starting,9,180
2016-11-08T20:14:21.306945+00:00,2016-11-08T20:26:50.388812+00:00,ending,4,BV05237
2016-11-08T20:17:51.614416+00:00,2016-11-08T20:32:21.435345+00:00,starting,2,657
2016-11-08T20:47:02.059142+00:00,2016-11-08T21:36:27.068638+00:00,ending,18,C1731
2016-11-08T21:40:00.966279+00:00,2016-11-08T22:17:24.283805+00:00,starting,11,BV05237
2016-11-08T22:01:50.612345+00:00,2016-11-08T22:23:05.531899+00:00,ending,6,1108
2016-11-09T05:45:15.474012+00:00,2016-11-09T06:30:17.879893+00:00,ending,14,UV02558
2016-11-09T06:14:39.768573+00:00,2016-11-09T06:25:29.724573+00:00,starting,3,1108
2016-11-09T06:18:03.800473+00:00,2016-11-09T06:53:37.977492+00:00,ending,7,1295
2016-11-09T06:43:11.049135+00:00,2016-11-09T06:53:41.713170+00:00,starting,2,C1731
2016-11-09T07:09:52.262477+00:00,2016-11-09T07:46:00+00:00,starting,8,1122
2016-11-09T07:33:35.635904+00:00,2016-11-09T08:20:15.538991+00:00,starting,8,1295
2016-11-09T07:34:58.959110+00:00,2016-11-09T08:58:55.998957+00:00,starting,13,806
2016-11-09T08:59:07.529194+00:00,2016-11-09T09:17:18.167423+00:00,starting,5,UV01861
2016-11-09T09:26:36.551513+00:00,2016-11-09T09:53:54.805385+00:00,ending,5,BV05655
2016-11-09T09:31:12.005486+00:00,2016-11-09T10:51:43.319114+00:00,ending,5,BV02642
2016-11-09T09:43:08.036947+00:00,2016-11-09T09:57:38.971507+00:00,starting,4,UV05939
2016-11-09T09:58:27.837180+00:00,2016-11-09T10:18:19.046261+00:00,ending,4,BV01387
2016-11-09T10:09:34.163708+00:00,2016-11-09T10:22:13.534276+00:00,ending,3,BC02248
2016-11-09T10:20:27.688454+00:00,2016-11-09T10:57:17.178697+00:00,ending,6,BV05738
2016-11-09T10:26:57.210777+00:00,2016-11-09T12:01:19.068529+00:00,starting,24,BV05655
2016-11-09T11:59:44.450037+00:00,2016-11-09T12:38:33.336768+00:00,starting,12,BC02248
2016-11-09T12:06:22.621445+00:00,2016-11-09T12:25:56.491505+00:00,ending,5,1270
2016-11-09T12:31:11.039427+00:00,2016-11-09T13:40:10.360523+00:00,starting,20,BV01387
2016-11-09T12:35:12.592019+00:00,2016-11-09T12:41:44.007823+00:00,ending,0,BV02642
2016-11-09T12:35:12.592019+00:00,2016-11-09T12:41:44.007823+00:00,starting,0,BV02642
2016-11-09T12:42:24.899179+00:00,2016-11-09T13:12:09.499909+00:00,starting,3,BV02642
2016-11-09T12:42:50.847252+00:00,2016-11-09T13:27:55.421528+00:00,ending,20,V0775
2016-11-09T12:47:37.597715+00:00,2016-11-09T13:03:42.108883+00:00,ending,4,479
2016-11-09T13:05:30.876949+00:00,2016-11-09T13:46:32.194721+00:00,ending,12,1394
2016-11-09T13:09:22.404876+00:00,2016-11-09T14:35:43.005647+00:00,starting,18,BV05738
2016-11-09T13:42:47.641385+00:00,2016-11-09T14:16:56.043898+00:00,starting,5,1270
2016-11-09T13:45:13.403305+00:00,2016-11-09T13:57:35.007090+00:00,starting,2,479
2016-11-09T13:50:18.846871+00:00,2016-11-09T14:11:23.173636+00:00,ending,5,C1658
2016-11-09T14:14:55.896385+00:00,2016-11-09T14:25:00+00:00,starting,1,C1658
2016-11-09T14:22:50.994513+00:00,2016-11-09T14:35:17.449379+00:00,ending,2,V0936
2016-11-09T14:23:33.152523+00:00,2016-11-09T16:42:42.594764+00:00,starting,19,1394
2016-11-09T14:49:09.013146+00:00,2016-11-09T15:05:15.686077+00:00,ending,3,BV05725
2016-11-09T14:59:39.669315+00:00,2016-11-09T15:29:33.505941+00:00,ending,3,479
2016-11-09T15:46:59.086124+00:00,2016-11-09T16:21:39.038928+00:00,starting,12,479
2016-11-09T16:40:00.159269+00:00,2016-11-09T17:06:37.955671+00:00,ending,3,V0163
2016-11-09T16:45:04.860069+00:00,2016-11-09T17:55:25.845759+00:00,ending,11,925
2016-11-09T16:52:17.539115+00:00,2016-11-09T17:05:13.424050+00:00,ending,2,V0013
2016-11-09T16:54:11.939438+00:00,2016-11-09T18:13:24.941712+00:00,starting,19,BV05725
2016-11-09T17:28:59.153751+00:00,2016-11-09T18:17:23.795254+00:00,starting,8,V0013
2016-11-09T17:37:52.612106+00:00,2016-11-09T18:10:02.649195+00:00,starting,6,V0163
2016-11-09T17:39:52.129667+00:00,2016-11-09T17:58:18.321720+00:00,starting,5,V0936
2016-11-09T18:10:58.304545+00:00,2016-11-09T18:38:57.248181+00:00,ending,6,V1085
2016-11-09T18:19:19.596949+00:00,2016-11-09T18:58:12.859642+00:00,starting,7,V0775
2016-11-09T18:21:22.365933+00:00,2016-11-09T18:48:00+00:00,ending,4,BV01394
2016-11-09T18:23:01.366754+00:00,2016-11-09T18:56:15.570629+00:00,ending,7,1489
2016-11-09T18:25:00.690453+00:00,2016-11-09T18:47:51.406272+00:00,ending,6,C1692
2016-11-09T18:41:10.526846+00:00,2016-11-09T18:59:17.889454+00:00,starting,3,925
2016-11-09T18:59:32.583891+00:00,2016-11-09T19:40:58.630424+00:00,starting,20,1489
2016-11-09T19:07:56.051551+00:00,2016-11-09T19:30:35.572995+00:00,starting,4,V1085
2016-11-09T19:08:32.796050+00:00,2016-11-09T19:21:51.495935+00:00,ending,3,330
2016-11-09T19:12:29.565940+00:00,2016-11-09T19:40:03.147753+00:00,ending,11,1267
2016-11-09T19:23:17.247249+00:00,2016-11-09T19:46:27.619447+00:00,ending,6,V0785
2016-11-09T19:48:48.828139+00:00,2016-11-09T20:06:21.124618+00:00,starting,5,V0785
2016-11-09T19:52:14.131089+00:00,2016-11-09T20:44:21.401481+00:00,starting,12,C1692
2016-11-09T20:12:00.792812+00:00,2016-11-09T20:30:56.444232+00:00,ending,4,V0669
2016-11-09T20:19:34.121541+00:00,2016-11-09T20:38:33.434064+00:00,ending,6,747
2016-11-09T21:28:05.643911+00:00,2016-11-09T21:40:21.477027+00:00,starting,3,330
2016-11-09T21:52:17.161732+00:00,2016-11-09T22:01:14.890734+00:00,starting,3,BV01394
2016-11-09T21:54:28.236102+00:00,2016-11-09T22:07:40.340573+00:00,ending,5,BV01525
2016-11-09T22:24:17.156201+00:00,2016-11-09T23:26:22.828551+00:00,ending,19,C1827
2016-11-10T00:51:56.644715+00:00,2016-11-10T00:53:37.516619+00:00,ending,0,BV01525
2016-11-10T00:51:56.644715+00:00,2016-11-10T00:53:37.516619+00:00,starting,0,BV01525
2016-11-10T00:54:49.831889+00:00,2016-11-10T01:16:08.220782+00:00,starting,6,BV01525
2016-11-10T04:24:04.810221+00:00,2016-11-10T04:49:36.506376+00:00,ending,7,1267
2016-11-10T04:24:04.810221+00:00,2016-11-10T04:49:36.506376+00:00,starting,7,1267
2016-11-10T05:18:16.655852+00:00,2016-11-10T05:37:27.778306+00:00,ending,9,BV05900
2016-11-10T05:20:03.390003+00:00,2016-11-10T05:37:41.890947+00:00,starting,8,V0669
2016-11-10T05:51:04.389990+00:00,2016-11-10T06:29:02.593020+00:00,ending,14,372
2016-11-10T06:26:53.840142+00:00,2016-11-10T06:39:17.091915+00:00,starting,3,BV05900
2016-11-10T06:32:01.282674+00:00,2016-11-10T14:37:33.975730+00:00,ending,64,V0279
2016-11-10T07:08:59.476819+00:00,2016-11-10T07:27:47.970390+00:00,ending,2,191
2016-11-10T07:59:20.840246+00:00,2016-11-10T08:09:52.002049+00:00,ending,2,227
2016-11-10T08:14:04.810106+00:00,2016-11-10T08:38:49.515080+00:00,starting,6,227
2016-11-10T08:14:23.838558+00:00,2016-11-10T08:57:43.654417+00:00,starting,10,372
2016-11-10T08:15:19.001948+00:00,2016-11-10T08:24:45.963635+00:00,ending,2,BV01802
2016-11-10T08:26:42.628126+00:00,2016-11-10T09:40:00+00:00,starting,4,BV01802
2016-11-10T09:05:35.813602+00:00,2016-11-10T09:31:07.182604+00:00,ending,5,BC02127
2016-11-10T09:18:21.324440+00:00,2016-11-10T09:45:33.331697+00:00,starting,6,1267
